model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_keep_compress_drop,0.35,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,uniform,0.5,0.6149425287356322,0.6,"0,3,4",193,126,0.6528497409326425,406.82659912109375,0.9538635015487671,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry,0.5,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_segment_actions,0.5,0.5574712643678161,0.6,"2,3,4",193,137,0.7098445595854922,742.610107421875,3.72906756401062,0.0,1,0,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_keep_compress_drop,0.5,0.5574712643678161,0.6,"2,3,4",193,137,0.7098445595854922,742.610107421875,3.72906756401062,0.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.8866665959358215,""action"":""keep""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,uniform,0.2,0.31088082901554404,0.5,"1,4,5",211,99,0.46919431279620855,289.7713928222656,0.0005853260518051684,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry,0.2,0.31088082901554404,0.5,"1,4,5",211,99,0.46919431279620855,289.7713928222656,0.0005853260518051684,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_segment_actions,0.2,0.31088082901554404,0.5,"1,4,5",211,99,0.46919431279620855,289.7713928222656,0.0005853260518051684,1.0,0,1,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_keep_compress_drop,0.2,0.31088082901554404,0.5,"1,4,5",211,99,0.46919431279620855,289.7713928222656,0.0005853260518051684,1.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,uniform,0.35,0.47150259067357514,0.5,"0,4,5",211,109,0.5165876777251185,319.14349365234375,0.000622513354755938,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry,0.35,0.37305699481865284,0.5,"3,4,5",211,111,0.5260663507109005,312.43017578125,0.0006228998536244035,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_segment_actions,0.35,0.37305699481865284,0.5,"3,4,5",211,111,0.5260663507109005,312.43017578125,0.0006228998536244035,1.0,0,1,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_keep_compress_drop,0.35,0.37305699481865284,0.5,"3,4,5",211,111,0.5260663507109005,312.43017578125,0.0006228998536244035,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":3,""support_turn_indices"":[],""retained_turn_indices"":[3],""risk"":0.9631665945053101,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,uniform,0.5,0.5906735751295337,0.6666666666666666,"0,1,4,5",211,132,0.6255924170616114,217.1349639892578,0.0004967767745256424,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry,0.5,0.49222797927461137,0.6666666666666666,"1,3,4,5",211,134,0.6350710900473934,311.34698486328125,0.0006266197306104004,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_segment_actions,0.5,0.49222797927461137,0.6666666666666666,"1,3,4,5",211,134,0.6350710900473934,311.34698486328125,0.0006266197306104004,1.0,0,2,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_keep_compress_drop,0.5,0.49222797927461137,0.6666666666666666,"1,3,4,5",211,134,0.6350710900473934,311.34698486328125,0.0006266197306104004,1.0,0,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":3,""support_turn_indices"":[],""retained_turn_indices"":[3],""risk"":0.9631665945053101,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,uniform,0.2,0.2843601895734597,0.42857142857142855,"1,5,6",226,96,0.4247787610619469,670.41796875,0.740142285823822,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry,0.2,0.26066350710900477,0.42857142857142855,"4,5,6",226,91,0.4026548672566372,950.65478515625,1.3197081089019775,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry_segment_actions,0.2,0.26066350710900477,0.42857142857142855,"4,5,6",226,91,0.4026548672566372,950.65478515625,1.3197081089019775,1.0,1,0,2,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry_keep_compress_drop,0.2,0.3412322274881517,0.42857142857142855,"3,5,6",226,108,0.4778761061946903,612.3809814453125,0.5241515636444092,1.0,0,1,2,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":3,""support_turn_indices"":[],""retained_turn_indices"":[3],""risk"":0.9631665945053101,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,uniform,0.35,0.4312796208530806,0.42857142857142855,"0,5,6",226,106,0.4690265486725664,627.063720703125,0.5676652193069458,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry,0.35,0.4265402843601896,0.5714285714285714,"3,4,5,6",226,126,0.5575221238938053,664.0556030273438,0.3474389612674713,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry_segment_actions,0.35,0.4265402843601896,0.5714285714285714,"3,4,5,6",226,126,0.5575221238938053,664.0556030273438,0.3474389612674713,1.0,1,1,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry_keep_compress_drop,0.35,0.4265402843601896,0.5714285714285714,"3,4,5,6",226,126,0.5575221238938053,664.0556030273438,0.3474389612674713,1.0,1,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":3,""support_turn_indices"":[],""retained_turn_indices"":[3],""risk"":0.9631665945053101,""action"":""compress""},{""segment_start"":4,""segment_end"":5,""anchor_turn_index"":4,""support_turn_indices"":[],""retained_turn_indices"":[4],""risk"":0.8798767328262329,""action"":""keep""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,uniform,0.5,0.5402843601895735,0.5714285714285714,"0,1,5,6",226,129,0.5707964601769911,554.1815185546875,0.47819244861602783,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry,0.5,0.5355450236966824,0.7142857142857143,"1,3,4,5,6",226,149,0.6592920353982301,439.1634521484375,0.35333266854286194,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry_segment_actions,0.5,0.5355450236966824,0.7142857142857143,"1,3,4,5,6",226,149,0.6592920353982301,439.1634521484375,0.35333266854286194,1.0,1,2,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,7,geometry_keep_compress_drop,0.5,0.5355450236966824,0.7142857142857143,"1,3,4,5,6",226,149,0.6592920353982301,439.1634521484375,0.35333266854286194,1.0,1,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":3,""support_turn_indices"":[],""retained_turn_indices"":[3],""risk"":0.9631665945053101,""action"":""compress""},{""segment_start"":4,""segment_end"":5,""anchor_turn_index"":4,""support_turn_indices"":[],""retained_turn_indices"":[4],""risk"":0.8798767328262329,""action"":""keep""}]"
qwen25_3b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.2,0.53125,0.5,"2,3",177,123,0.6949152542372882,262.9128723144531,0.0007971725426614285,1.0,0,0,0,[]
