model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.38,0.4817073170731707,0.6666666666666666,"1,3,4,5",182,118,0.6483516483516484,197.0773468017578,2.062731255136896e-05,1.0,0,2,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.38,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.42,0.5182926829268293,0.5,"0,4,5",182,103,0.5659340659340659,165.8584747314453,1.794010677258484e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.42,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,192.9251251220703,1.9922488718293607e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.42,0.5121951219512195,0.6666666666666666,"2,3,4,5",182,123,0.6758241758241759,168.171630859375,9.328465239377692e-06,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.42,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,192.9251251220703,1.9922488718293607e-05,1.0,0,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.2625814974308014,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.46,0.5182926829268293,0.5,"0,4,5",182,103,0.5659340659340659,165.8584747314453,1.794010677258484e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.46,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,192.9251251220703,1.9922488718293607e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.46,0.5121951219512195,0.6666666666666666,"2,3,4,5",182,123,0.6758241758241759,168.171630859375,9.328465239377692e-06,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.46,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,192.9251251220703,1.9922488718293607e-05,1.0,0,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.2625814974308014,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.5,0.5182926829268293,0.5,"0,4,5",182,103,0.5659340659340659,165.8584747314453,1.794010677258484e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.5,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,192.9251251220703,1.9922488718293607e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.5,0.5121951219512195,0.6666666666666666,"2,3,4,5",182,123,0.6758241758241759,168.171630859375,9.328465239377692e-06,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.5,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,192.9251251220703,1.9922488718293607e-05,1.0,0,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.2625814974308014,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,7,uniform,0.24,0.3076923076923077,0.42857142857142855,"1,5,6",198,93,0.4696969696969697,475.65838623046875,7.093093756793678e-08,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry,0.24,0.26373626373626374,0.42857142857142855,"4,5,6",198,85,0.4292929292929293,453.9259338378906,4.865448133273276e-08,1.0,0,0,0,[]
